text_id,text_uri,title_ar,title_lat,ed_info,collection,tok_length,volumes,page_count,author_id,tags
Zaydiyya0000075BK23,0246QasimRassi.Qatl.Zaydiyya0000075BK23-ara1,القتل والقتال,al-Qatl wa-al-qitāl,nan,al-Shāmila al-Zaydiyya,3051,2,16,0246QasimRassi,Zayddiya
Zaydiyya0000075BK12,0246QasimRassi.RaddCalaMujabbira.Zaydiyya0000075BK12-ara1,الرد على المجبرة,al-Radd ʿalá al-Muǧabbiraŧ,nan,al-Shāmila al-Zaydiyya,3167,1,14,0246QasimRassi,Zayddiya
Zaydiyya0000075BK5,0246QasimRassi.RaddCalaNasara.Zaydiyya0000075BK5-ara1,الرد على النصارى,al-Radd ʿalá al-naṣārá,nan,al-Shāmila al-Zaydiyya,9272,1,42,0246QasimRassi,Zayddiya
Zaydiyya0000075BK13,0246QasimRassi.RaddCalaRafida.Zaydiyya0000075BK13-ara1,الرد على الرافضة,al-Radd ʿalá al-Rāfiḍaŧ,nan,al-Shāmila al-Zaydiyya,3405,1,16,0246QasimRassi,Zayddiya
Zaydiyya0000075BK14,0246QasimRassi.RaddCalaRawafid.Zaydiyya0000075BK14-ara1,الرد على الروافض من أهل الغلو,al-Radd ʿalá al-Rawāfiḍ min ahl al-ġuluww,nan,al-Shāmila al-Zaydiyya,7104,1,32,0246QasimRassi,Zayddiya
Zaydiyya0000075BK4,0246QasimRassi.RaddCalaZindiq.Zaydiyya0000075BK4-ara1,الرد على الزنديق ابن المقفى,al-Radd ʿalá al-zindīq Ibn al-Muqaffá,nan,al-Shāmila al-Zaydiyya,13801,1,59,0246QasimRassi,Zayddiya
Zaydiyya0000075BK31,0246QasimRassi.SalatYawmWaLayla.Zaydiyya0000075BK31-ara1,صلاة اليوم والليلة,Ṣalāŧ al-yawm wa-al-laylaŧ,nan,al-Shāmila al-Zaydiyya,7286,2,36,0246QasimRassi,Zayddiya
Zaydiyya0000075BK25,0246QasimRassi.SiyasatNafs.Zaydiyya0000075BK25-ara1,سياست النفس,Siyāsat al-nafs,nan,al-Shāmila al-Zaydiyya,6218,2,33,0246QasimRassi,Zayddiya
Zaydiyya0000075BK9,0246QasimRassi.TafsirCarshWaKursi.Zaydiyya0000075BK9-ara1,تفسير العرش والكرسي,Tafsīr al-ʿarš wa-al-kursī,nan,al-Shāmila al-Zaydiyya,6129,1,27,0246QasimRassi,Zayddiya
Zaydiyya0000075BK29,0246QasimRassi.TafsirQuran.Zaydiyya0000075BK29-ara1,تفسير القرآن,Tafsīr al-Qurʾān,nan,al-Shāmila al-Zaydiyya,13453,2,64,0246QasimRassi,Zayddiya
Zaydiyya0000075BK30,0246QasimRassi.Tahara.Zaydiyya0000075BK30-ara1,الطهار,al-Ṭahāra,nan,al-Shāmila al-Zaydiyya,5973,2,29,0246QasimRassi,Zayddiya
Zaydiyya0000075BK18,0246QasimRassi.TathbitImama.Zaydiyya0000075BK18-ara1,تثبيت الامامة,Taṯbīt al-Imāmaŧ,nan,al-Shāmila al-Zaydiyya,5253,2,25,0246QasimRassi,_CAQAID :: _SHICI :: _ZAYDIYYA
Zaydiyya0000075BK10,0246QasimRassi.UsulCadlWaTawhid.Zaydiyya0000075BK10-ara1,أصول العدل والتوحيد,Uṣūl al-ʿadl wa-al-tawḥīd,nan,al-Shāmila al-Zaydiyya,883,1,5,0246QasimRassi,Zayddiya
Zaydiyya0000049,0247AhmadIbnCisa.Amali.Zaydiyya0000049-ara1,أمالي الإمام أحمد بن عيسى,Amali,nan,al-Shāmila al-Zaydiyya,168139,2,917,0247AhmadIbnCisa,_HADITH
ShamAY0032915,0249AbuBishrTamimi.Tarikh.ShamAY0032915-ara1,تاريخ أبي بشر هارون بن حاتم التميمي - مخطوط :: تاريخ أبي بشر هارون بن حاتم التميمي - مخطوط ,Tarikh,nan,al-Maktaba al-Shāmila AY,4909,1,45,0249AbuBishrTamimi,_HADITH
JK003504,0249Azraqi.AkhbarMakka.JK003504-ara1.completed,أخبار مكة المشرفة,Aḫbār Makkaŧ al-Mušarrafaaŧ,http://www.worldcat.org/oclc/1103724126 :: رشدي الصالح ملحس :: بيروت :: 1996م- 1416هـ :: دار الأندلس للنشر,al-Jāmiʿ al-Kabīr,131665,2,622,0249Azraqi,_JUGHRAFIYA
Shamela0021676,0249CabdIbnHamid.MinCawaliMusnad.Shamela0021676-ara1,من عوالي مسند عبد بن حميد - مخطوط,Min Cawali Musnad,nan,al-Maktaba al-Shāmila,3378,1,22,0249CabdIbnHamid,_HADITH :: _MAKHTUTAT
JK000486,0249CabdIbnHamid.MuntakhabMinMusnad.JK000486-ara1,المنتخب من مسند عبد بن حميد :: مسند عبد بن حميد,Muntakhab Min Musnad,"صبحي البدري السامرائي , محمود محمد خليل الصعيدي :: القاهرة :: 1408 - 1988 :: مكتبة السنة",al-Jāmiʿ al-Kabīr,100797,1,437,0249CabdIbnHamid,_HADITH :: _MACAJIM :: _TARAJIM :: _SUNNI :: _MASANID
ShamAY0034628,0249IbnBarqiMuhammad.TamyizThiqat.ShamAY0034628-ara1,تمييز ثقات المحدثين وضعفائهم وأسمائهم وكناهم  :: تمييز ثقات المحدثين وضعفائهم وأسمائهم وكناهم لابن البرقي :: تمييز ثقات المحدثين وضعفائهم وأسمائهم وكناهم,Tamyiz Thiqat,"الأولى 1431 ه - 2010 م :: دار البشائر الإسلامية، ضمن سلسلة لقاء العشر الأواخر (147)",al-Maktaba al-Shāmila AY,2717,1,39,0249IbnBarqiMuhammad,_TARIKH :: _TARAJIM :: _TABAQAT
ShamIbadiyya0000784,0250AflahIbnCabdWahhab.Jawabat.ShamIbadiyya0000784-ara1,من جوابات الإمام أفلح بن عبد الوهاب تحقيق عمر فخار - ب تخرج,Jawabat,nan,al-Shāmila al-Ibāḍiyya,7937,1,36,0250AflahIbnCabdWahhab,_FIQH
GRAR000028,0250CabdMasihNacimi.SufistiqaLiAristutalis.GRAR000028-ara1,سوفسطيقا لأرسطوطاليس,Sūfisṭīqā li-Arisṭūṭālīs,https://www.graeco-arabic-studies.org/single-text/text/badawi-83.html :: http://www.worldcat.org/oclc/4770825165,Graeco-Arabic Studies,15240,3,281,0250CabdMasihNacimi,_GRAECO_ARABIC
ShamAY0032745,0250IbnCatiyyaShami.Ahadith.ShamAY0032745-ara1,أحاديث مستخرجة من كتاب الخلافة لمحمد بن عطية الشامي - مخطوط  :: أحاديث مستخرجة من كتاب الخلافة لمحمد بن عطية الشامي - مخطوط :: أحاديث مستخرجة من كتاب الخلافة لمحمد بن عطية الشامي- مخطوط,Ahadith,nan,al-Maktaba al-Shāmila AY,1439,1,8,0250IbnCatiyyaShami,_HADITH
Shamela0007055,0250ThabitIbnAbiThabit.Farq.Shamela0007055-ara1,الفرق,Farq,"حاتم الضامن :: مؤسسة الرسالة، بيروت - لبنان",al-Maktaba al-Shāmila,11107,1,87,0250ThabitIbnAbiThabit,_GHARIB :: _MACAJIM :: _MASAIL :: _MUSTALAHAT
JK009171,0251IbnMansurKawsaj.Masail.JK009171-ara1,مسائل الإمام أحمد بن حنبل وابن راهويه,Masail,خالد بن محمود الرباط - وئام الحوشي - د. جمعة فتحي :: الرياض / السعودية :: 1425 هـ -2004 م :: دار الهجرة,al-Jāmiʿ al-Kabīr,144570,2,1173,0251IbnMansurKawsaj,_HANBALI :: _FIQH
Shamela0000338,0251IbnZanjawayh.Amwal.Shamela0000338-ara1,الأموال لابن زنجويه,Amwal,"شاكر ذيب فياض الأستاذ المساعد - بجامعة الملك سعود :: مركز الملك فيصل للبحوث والدراسات الإسلامية، السعودية",al-Maktaba al-Shāmila,160549,3,2246,0251IbnZanjawayh,_HADITH :: _MASAIL :: _FIQH
JK000606,0254MuammalIbnIhab.JuzMuammal.JK000606-ara1,جزء المؤمل :: جزء المؤمل بن إيهاب,Juz Muammal,عماد بن فرة :: بريدة :: 1413 :: دار البخاري,al-Jāmiʿ al-Kabīr,2639,1,96,0254MuammalIbnIhab,_HADITH :: _AJZA :: _TARAJIM :: _SUNNI
Shamela0007056,0255AbuHatimSijistani.Farq.Shamela0007056-ara1,الفرق,Farq,"حاتم صالح الضامن :: مجلة المجمع العلمي العراقي، المجلد 37، 1406 هـ - 1986 م",al-Maktaba al-Shāmila,3402,1,36,0255AbuHatimSijistani,_GHARIB :: _MACAJIM :: _MASAIL :: _FIQH :: _MUSTALAHAT
JK010787,0255AbuHatimSijistani.FuhulatShucara.JK010787-ara1,فحولة الشعراء,Fuhulat Shucara,nan,al-Jāmiʿ al-Kabīr,2484,1,6,0255AbuHatimSijistani,_TARIKH :: _TARAJIM
JK010671,0255AbuHatimSijistani.Mucammarun.JK010671-ara1,المعمرون والوصايا,Mucammarun,nan,al-Jāmiʿ al-Kabīr,29720,1,55,0255AbuHatimSijistani,_AKHLAQ :: _MISC :: _BALAGHA :: _ADAB :: _SULUK
JK000842,0255CabdAllahDarimi.Sunan.JK000842-ara1,سنن الدارمي,Sunan,"فواز أحمد زمرلي , خالد السبع العلمي :: بيروت :: 1407 :: دار الكتاب العربي",al-Jāmiʿ al-Kabīr,172969,2,1031,0255CabdAllahDarimi,_HADITH
Shamela0026923,0255IbnAhmadQurtubi.Hajj.Shamela0026923-ara1,كتاب الحج من المسائل المتستخرجة من الأسمعة مما ليس في المدونة,Hajj,ميكلوش موراني :: دار ابن حزم [طبع مع كتاب الحج لابن الماجشون],al-Maktaba al-Shāmila,9696,1,201,0255IbnAhmadQurtubi,_HADITH :: _AJZA
JK010594,0255Jahiz.AmilWaMamul.JK010594-ara1,الآمل والمأمول,Amil Wa Mamul,nan,al-Jāmiʿ al-Kabīr,7242,1,14,0255Jahiz,_QISAS :: _TARAIF :: _BALAGHA :: _ADAB
Shamela0010428BK37,0255Jahiz.BalaghaWaIjaz.Shamela0010428BK37-ara1.mARkdown,رسائل الجاحظ,Balagha Wa Ijaz,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,211,4,4,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010614,0255Jahiz.BayanWaTabyin.Shamela0010614-ara1.completed,البيان والتبيين,Bayan Wa Tabyin,"1423 هـ :: دار ومكتبة الهلال، بيروت",al-Maktaba al-Shāmila,163001,3,843,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK18,0255Jahiz.Bighal.Shamela0010428BK18-ara1.mARkdown,كتاب البغال,kitāb al-baġāl,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,15296,2,166,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010501,0255Jahiz.Bukhala.Shamela0010501-ara1.mARkdown,البخلاء,al-buḫlāʾ,"http://www.worldcat.org/oclc/4770737016 :: دار ومكتبة الهلال، بيروت",al-Maktaba al-Shāmila,50705,1,294,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010538,0255Jahiz.BursanWaCurjan.Shamela0010538-ara1.mARkdown,كتاب البرصان والعرجان والعميان والحلان,kitāb al-burṣān wa-l-ʿurǧān wa-l-ʿumyān wa-l-ḥulān,"http://www.worldcat.org/oclc/26023670 :: دار الجيل، بيروت",al-Maktaba al-Shāmila,38842,1,545,0255Jahiz,_TARIKH :: _TARAJIM :: _TABAQAT
Shamela0010428BK11,0255Jahiz.CadawaWaHasad.Shamela0010428BK11-ara1.mARkdown,رسائل الجاحظ,Cadawa Wa Hasad,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,5026,1,39,0255Jahiz,_ADAB :: _BALAGHA
Shia003459BK1,0255Jahiz.Cuthmaniyya.Shia003459BK1-ara1.mARkdown,العثمانية,Cuthmaniyya,http://www.worldcat.org/oclc/985754555 :: تحقيق وشرح : عبد السلام محمد هارون,al-Shāmila al-Shīʿiyya,51543,1,279,0255Jahiz,_RUDUD :: _TARIKH :: _FARQ
Shamela0010428BK17,0255Jahiz.DhammAkhlaqKuttab.Shamela0010428BK17-ara1.mARkdown,رسائل الجاحظ,Dhamm Akhlaq Kuttab,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,2910,2,25,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010709BK4,0255Jahiz.FadlHashim.Shamela0010709BK4-ara2.mARkdown,الرسائل السياسية,Fadl Hashim,"http://www.worldcat.org/oclc/241398908 :: دار ومكتبة الهلال، بيروت",al-Maktaba al-Shāmila,13989,1,54,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK6,0255Jahiz.FakhrSudan.Shamela0010428BK6-ara1.mARkdown,رسائل الجاحظ,Fakhr Sudan,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,5937,1,52,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010670BK10,0255Jahiz.Futya.Shamela0010670BK10-ara2.mARkdown,الرسائل الأدبية,Futya,"http://www.worldcat.org/oclc/241363642 :: دار ومكتبة الهلال، بيروت",al-Maktaba al-Shāmila,1227,1,9,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010709BK3,0255Jahiz.HakamaynWaTaswibCali.Shamela0010709BK3-ara2.mARkdown,الرسائل السياسية,Hakamayn Wa Taswib Cali,"http://www.worldcat.org/oclc/241398908 :: دار ومكتبة الهلال، بيروت",al-Maktaba al-Shāmila,16998,1,63,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK19,0255Jahiz.HaninIlaAwtan.Shamela0010428BK19-ara1.mARkdown,الحنين الى الأوطان,al-Ḥanīn ilá al-awṭān,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,3148,2,32,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK20,0255Jahiz.HasidWaMahsud.Shamela0010428BK20-ara1.mARkdown,رسائل الجاحظ,Hasid Wa Mahsud,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,2158,3,22,0255Jahiz,_ADAB :: _BALAGHA
Shamela0023775,0255Jahiz.Hayawan.Shamela0023775-ara1.completed,الحيوان,Hayawan,http://www.worldcat.org/oclc/159939016 :: دار الكتب العلمية - بيروت,al-Maktaba al-Shāmila,340184,7,1688,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK14,0255Jahiz.Hijab.Shamela0010428BK14-ara1.mARkdown,"رسالة الحجاب :: كتاب الحجاب، كتاب الحجاب وذمه",Risālaŧ al-Ḥijāb,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,6973,2,58,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK27,0255Jahiz.HujajNubuwwa.Shamela0010428BK27-ara1.mARkdown,رسائل الجاحظ,Hujaj Nubuwwa,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,9116,3,61,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK41,0255Jahiz.IstihqaqImama.Shamela0010428BK41-ara1.mARkdown,رسائل الجاحظ,Istihqaq Imama,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,1238,4,11,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK42,0255Jahiz.IstinjazWacd.Shamela0010428BK42-ara1.mARkdown,رسائل الجاحظ,Istinjaz Wacd,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,910,4,10,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK7,0255Jahiz.JaddWaHazl.Shamela0010428BK7-ara1.mARkdown,رسائل الجاحظ,Jadd Wa Hazl,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,7371,1,50,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK47,0255Jahiz.JawabatFiImama.Shamela0010428BK47-ara1.mARkdown,رسائل الجاحظ,Jawabat Fi Imama,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,3311,4,25,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK28,0255Jahiz.KhalqQuran.Shamela0010428BK28-ara1.mARkdown,رسائل الجاحظ,Khalq Quran,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,2432,3,18,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK5,0255Jahiz.KitmanSirr.Shamela0010428BK5-ara1.mARkdown,رسائل الجاحظ,Kitman Sirr,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,5158,1,36,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK4,0255Jahiz.MacadWaMacash.Shamela0010428BK4-ara1.mARkdown,رسائل الجاحظ,Macad Wa Macash,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,6259,1,46,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK32,0255Jahiz.Macrifa.Shamela0010428BK32-ara1.mARkdown,رسائل الجاحظ,Macrifa,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,2930,4,21,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK23,0255Jahiz.MadhNabidh.Shamela0010428BK23-ara1.mARkdown,رسائل الجاحظ,Madh Nabidh,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,2046,3,18,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK45,0255Jahiz.MadhTujjar.Shamela0010428BK45-ara1.mARkdown,رسائل الجاحظ,Madh Tujjar,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,725,4,8,0255Jahiz,_ADAB :: _BALAGHA
JK009364,0255Jahiz.MahasinWaAddad.JK009364-ara1.mARkdown,المحاسن والأضداد,al-Maḥāsin wa-l-aḍdād,http://www.worldcat.org/oclc/54215039 :: لا يوجد :: \القاهرة / مصر :: 1415هـ - 1994م :: مكتبة الخانجي,al-Jāmiʿ al-Kabīr,65861,1,256,0255Jahiz,_QISAS :: _TARAIF :: _BALAGHA :: _ADAB
Shamela0010428BK3,0255Jahiz.ManaqibTurk.Shamela0010428BK3-ara1.mARkdown,رسائل الجاحظ,Manaqib Turk,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,10916,1,83,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK40,0255Jahiz.MawaddaWaKhulta.Shamela0010428BK40-ara1.mARkdown,رسائل الجاحظ,Mawadda Wa Khulta,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,1795,4,16,0255Jahiz,_ADAB :: _BALAGHA
LAL2013020401BK2,0255Jahiz.MiatKalima.LAL2013020401BK2-ara1,nan,Miat Kalima,https://www.worldcat.org/nl/title/941405790 :: طاهرة قطب الدين :: Tahera Qutbuddin :: New York University Press,Library of Arabic Lit.,621,1,2,0255Jahiz,NODATA
Shamela0010428BK21,0255Jahiz.Mucallimin.Shamela0010428BK21-ara1.mARkdown,رسائل الجاحظ,Mucallimin,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,2904,3,27,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK15,0255Jahiz.MufakharatJawari.Shamela0010428BK15-ara1.mARkdown,رسائل الجاحظ,Mufakharat Jawari,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,6195,2,48,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK13,0255Jahiz.Nabita.Shamela0010428BK13-ara1.mARkdown,رسائل الجاحظ,Nabita,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,2356,2,18,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK8,0255Jahiz.NafyTashbih.Shamela0010428BK8-ara1.mARkdown,رسائل الجاحظ,Nafy Tashbih,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,3598,1,28,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK25,0255Jahiz.Nisa.Shamela0010428BK25-ara1.mARkdown,رسائل الجاحظ,Nisa,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,2818,3,23,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK39,0255Jahiz.Nubl.Shamela0010428BK39-ara1.mARkdown,رسائل الجاحظ,Nubl,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,2784,4,22,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK16,0255Jahiz.Qiyan.Shamela0010428BK16-ara1.mARkdown,رسائل الجاحظ,Qiyan,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,5618,2,41,0255Jahiz,_ADAB :: _BALAGHA
Shamela0010428BK30,0255Jahiz.RaddCalaMushabbiha.Shamela0010428BK30-ara1.mARkdown,رسائل الجاحظ,Radd Cala Mushabbiha,"http://www.worldcat.org/oclc/14187964 :: عبد السلام محمد هارون :: 1384 ه - 1964 م :: مكتبة الخانجي، القاهرة",al-Maktaba al-Shāmila,1691,4,13,0255Jahiz,_ADAB :: _BALAGHA
